"id","location_id","time","temperature_2m","relative_humidity_2m","wind_speed_10m","wind_direction_10m","wind_gusts_10m","apparent_temperature","precipitation_probability","precipitation","rain","snowfall"
1,1,2025-05-28 23:00:00.000,15.880499839782715,64.0,9.565437316894531,250.20103454589844,23.399999618530273,14.245588302612305,0.0,0.0,0.0,0.0
2,1,2025-05-29 00:00:00.000,15.380499839782715,65.0,9.65981388092041,243.4350128173828,21.599998474121094,13.666288375854492,25.0,0.0,0.0,0.0
3,1,2025-05-29 01:00:00.000,14.780500411987305,67.0,9.885261535644531,236.88864135742188,22.319997787475586,13.001035690307617,18.0,0.10000000149011612,0.10000000149011612,0.0
4,1,2025-05-29 02:00:00.000,14.580500602722168,69.0,8.66994857788086,228.36654663085938,21.599998474121094,13.043451309204102,25.0,0.0,0.0,0.0
5,1,2025-05-29 03:00:00.000,14.780500411987305,68.0,6.92473840713501,207.8971710205078,18.35999870300293,13.491168975830078,28.0,0.0,0.0,0.0
6,1,2025-05-29 04:00:00.000,14.630499839782715,72.0,10.966712951660156,203.19862365722656,25.19999885559082,12.944835662841797,15.0,0.0,0.0,0.0
7,1,2025-05-29 05:00:00.000,14.630499839782715,77.0,11.885453224182129,215.13427734375,25.19999885559082,13.099994659423828,3.0,0.0,0.0,0.0
8,1,2025-05-29 06:00:00.000,14.380499839782715,84.0,16.07552146911621,214.0459747314453,43.560001373291016,12.565996170043945,3.0,0.0,0.0,0.0
9,1,2025-05-29 07:00:00.000,15.430500030517578,86.0,18.94708251953125,218.829833984375,44.63999557495117,13.653020858764648,0.0,0.0,0.0,0.0
10,1,2025-05-29 08:00:00.000,16.980499267578125,82.0,22.183128356933594,228.28933715820312,48.599998474121094,15.00543212890625,0.0,0.0,0.0,0.0
11,1,2025-05-29 09:00:00.000,18.3804988861084,76.0,17.283748626708984,234.32350158691406,49.68000030517578,17.18719482421875,0.0,0.0,0.0,0.0
12,1,2025-05-29 10:00:00.000,19.730499267578125,69.0,18.193361282348633,242.92799377441406,43.91999816894531,18.334924697875977,0.0,0.0,0.0,0.0
13,1,2025-05-29 11:00:00.000,19.530498504638672,71.0,18.08977508544922,238.84075927734375,42.839996337890625,18.239837646484375,0.0,0.0,0.0,0.0
14,1,2025-05-29 12:00:00.000,22.030498504638672,58.0,22.33160972595215,249.2276611328125,44.279998779296875,19.855558395385742,0.0,0.0,0.0,0.0
15,1,2025-05-29 13:00:00.000,22.530498504638672,57.0,20.326454162597656,247.06787109375,50.03999710083008,20.717609405517578,0.0,0.0,0.0,0.0
16,1,2025-05-29 14:00:00.000,22.480499267578125,58.0,19.16133689880371,244.39785766601562,47.880001068115234,20.915651321411133,0.0,0.0,0.0,0.0
17,1,2025-05-29 15:00:00.000,22.280498504638672,59.0,20.326454162597656,247.06787109375,46.79999923706055,20.57296371459961,0.0,0.0,0.0,0.0
18,1,2025-05-29 16:00:00.000,22.1304988861084,61.0,18.847640991210938,241.4769744873047,44.63999557495117,20.773632049560547,0.0,0.0,0.0,0.0
19,1,2025-05-29 17:00:00.000,21.930500030517578,63.0,16.57564353942871,235.61959838867188,42.47999954223633,21.01945686340332,0.0,0.0,0.0,0.0
20,1,2025-05-29 18:00:00.000,21.6304988861084,64.0,17.877180099487305,244.98313903808594,41.39999771118164,20.515029907226562,0.0,0.0,0.0,0.0
21,1,2025-05-29 19:00:00.000,20.730499267578125,69.0,14.480772972106934,235.12460327148438,39.599998474121094,20.22689437866211,3.0,0.0,0.0,0.0
22,1,2025-05-29 20:00:00.000,20.08049964904785,73.0,12.475960731506348,223.83094787597656,31.68000030517578,19.965532302856445,8.0,0.0,0.0,0.0
23,1,2025-05-29 21:00:00.000,18.730499267578125,79.0,11.480557441711426,221.18582153320312,28.799999237060547,18.73189353942871,8.0,0.0,0.0,0.0
24,1,2025-05-29 22:00:00.000,17.83049964904785,82.0,12.031756401062012,231.07244873046875,27.719999313354492,17.639333724975586,0.0,0.0,0.0,0.0
25,1,2025-05-29 23:00:00.000,16.980499267578125,86.0,11.681986808776855,236.30990600585938,27.719999313354492,16.805627822875977,0.0,0.0,0.0,0.0
26,1,2025-05-30 00:00:00.000,16.33049964904785,88.0,10.00903606414795,232.30569458007812,25.559999465942383,16.295074462890625,0.0,0.0,0.0,0.0
27,1,2025-05-30 01:00:00.000,15.880499839782715,90.0,10.233122825622559,230.7106170654297,23.399999618530273,15.777299880981445,0.0,0.0,0.0,0.0
28,1,2025-05-30 02:00:00.000,15.380499839782715,91.0,10.464797019958496,229.1850128173828,23.759998321533203,15.126697540283203,0.0,0.0,0.0,0.0
29,1,2025-05-30 03:00:00.000,15.180500030517578,91.0,11.384198188781738,235.30477905273438,26.280000686645508,14.722227096557617,0.0,0.0,0.0,0.0
30,1,2025-05-30 04:00:00.000,15.180500030517578,90.0,10.587918281555176,234.68870544433594,25.559999465942383,14.778440475463867,0.0,0.0,0.0,0.0
31,1,2025-05-30 05:00:00.000,15.180500030517578,89.0,10.5142183303833,231.95291137695312,24.119998931884766,14.729276657104492,0.0,0.0,0.0,0.0
32,1,2025-05-30 06:00:00.000,15.480500221252441,86.0,10.948972702026367,226.3321533203125,25.19999885559082,14.886207580566406,0.0,0.0,0.0,0.0
33,1,2025-05-30 07:00:00.000,16.6304988861084,78.0,14.512063980102539,240.2552032470703,33.839996337890625,15.390371322631836,0.0,0.0,0.0,0.0
34,1,2025-05-30 08:00:00.000,17.8804988861084,70.0,14.512063980102539,246.61476135253906,33.47999954223633,16.492490768432617,0.0,0.0,0.0,0.0
35,1,2025-05-30 09:00:00.000,19.08049964904785,64.0,13.905508995056152,248.74942016601562,33.119998931884766,17.709030151367188,0.0,0.0,0.0,0.0
36,1,2025-05-30 10:00:00.000,20.33049964904785,57.0,14.587776184082031,254.24874877929688,33.839996337890625,18.67476463317871,0.0,0.0,0.0,0.0
37,1,2025-05-30 11:00:00.000,21.230499267578125,53.0,14.578887939453125,249.77505493164062,34.560001373291016,19.741315841674805,0.0,0.0,0.0,0.0
38,1,2025-05-30 12:00:00.000,22.230499267578125,49.0,14.578887939453125,249.77505493164062,34.91999816894531,20.768306732177734,0.0,0.0,0.0,0.0
39,1,2025-05-30 13:00:00.000,23.1304988861084,47.0,13.77911376953125,250.1446990966797,33.47999954223633,22.04415512084961,0.0,0.0,0.0,0.0
40,1,2025-05-30 14:00:00.000,24.030498504638672,42.0,12.224106788635254,256.37298583984375,34.560001373291016,22.661222457885742,0.0,0.0,0.0,0.0
41,1,2025-05-30 15:00:00.000,24.6304988861084,41.0,13.319999694824219,251.07525634765625,32.76000213623047,23.207799911499023,0.0,0.0,0.0,0.0
42,1,2025-05-30 16:00:00.000,24.530498504638672,40.0,11.770402908325195,246.5712890625,33.119998931884766,22.839035034179688,0.0,0.0,0.0,0.0
43,1,2025-05-30 17:00:00.000,24.58049964904785,41.0,10.13769245147705,253.4955596923828,30.96000099182129,23.247112274169922,0.0,0.0,0.0,0.0
44,1,2025-05-30 18:00:00.000,24.08049964904785,45.0,12.397806167602539,244.17906188964844,29.51999855041504,22.7042236328125,0.0,0.0,0.0,0.0
45,1,2025-05-30 19:00:00.000,22.33049964904785,55.0,11.709688186645508,224.99989318847656,31.68000030517578,21.521848678588867,0.0,0.0,0.0,0.0
46,1,2025-05-30 20:00:00.000,21.08049964904785,59.0,10.948972702026367,223.6678466796875,27.719999313354492,20.35171890258789,0.0,0.0,0.0,0.0
47,1,2025-05-30 21:00:00.000,20.030498504638672,64.0,8.942214012145996,229.89915466308594,24.119998931884766,19.680652618408203,0.0,0.0,0.0,0.0
48,1,2025-05-30 22:00:00.000,19.08049964904785,70.0,7.903619289398193,239.93150329589844,20.15999984741211,19.04428482055664,0.0,0.0,0.0,0.0
49,1,2025-05-30 23:00:00.000,18.3804988861084,74.0,5.991593837738037,237.2647705078125,17.639999389648438,18.687196731567383,0.0,0.0,0.0,0.0
50,1,2025-05-31 00:00:00.000,17.8804988861084,78.0,5.154415130615234,245.22488403320312,13.319999694824219,18.426101684570312,0.0,0.0,0.0,0.0
51,1,2025-05-31 01:00:00.000,17.530498504638672,80.0,5.014219284057617,248.96241760253906,11.879999160766602,18.114837646484375,0.0,0.0,0.0,0.0
52,1,2025-05-31 02:00:00.000,17.030498504638672,82.0,4.896529197692871,252.89718627929688,11.519999504089355,17.593854904174805,0.0,0.0,0.0,0.0
53,1,2025-05-31 03:00:00.000,16.530498504638672,82.0,4.680000305175781,247.38009643554688,11.519999504089355,16.95298957824707,0.0,0.0,0.0,0.0
54,1,2025-05-31 04:00:00.000,15.980500221252441,83.0,4.349896430969238,245.55606079101562,10.079999923706055,16.329965591430664,0.0,0.0,0.0,0.0
55,1,2025-05-31 05:00:00.000,15.830500602722168,83.0,5.241678714752197,254.05453491210938,12.239999771118164,16.000043869018555,0.0,0.0,0.0,0.0
56,1,2025-05-31 06:00:00.000,16.280498504638672,80.0,5.692099571228027,251.56495666503906,14.399999618530273,16.342403411865234,0.0,0.0,0.0,0.0
